ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( m/s),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
3.4285,-1.4174,9.3075,2.9934,-1.3214,9.2447,0.6787,-0.0527,-0.2301,38.0,42.84,22.64,1.86,301.04,7.6,-15.69,2.0,33.228,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,18 / 36,1055,2020-09-27 05:39:19:890
3.4285,-1.4174,9.3075,2.9934,-1.3214,9.2447,0.6787,-0.0527,-0.2301,38.0,42.84,22.64,1.86,301.04,7.6,-15.69,2.0,33.228,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,18 / 36,1067,2020-09-27 05:39:19:902
3.4381,-1.3838,9.068,2.9934,-1.3214,9.2447,0.6787,-0.0527,-0.2301,38.0,42.84,22.64,1.86,301.04,7.6,-15.69,2.0,33.228,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,18 / 36,1074,2020-09-27 05:39:19:909
3.4381,-1.3838,9.068,2.9934,-1.3214,9.2447,0.6787,-0.0527,-0.2301,38.0,43.05,20.44,-0.76,297.52,7.74,-17.94,2.0,33.228,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,18 / 36,1085,2020-09-27 05:39:19:920
3.4381,-1.3838,9.068,2.9934,-1.3214,9.2447,0.6787,-0.0527,-0.2301,38.0,43.05,20.44,-0.76,297.52,7.74,-17.94,2.0,33.228,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,18 / 36,1095,2020-09-27 05:39:19:930
3.4381,-1.3838,9.068,2.9934,-1.3214,9.2447,0.6787,-0.0527,-0.2301,38.0,43.05,20.44,-0.76,297.52,7.74,-17.94,2.0,33.228,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,18 / 36,1105,2020-09-27 05:39:19:940
3.4381,-1.3838,9.068,2.9934,-1.3214,9.2447,0.6787,-0.0527,-0.2301,38.0,43.05,20.44,-0.76,297.52,7.74,-17.94,2.0,33.228,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,18 / 36,1114,2020-09-27 05:39:19:949
3.4381,-1.3838,9.068,3.2363,-1.3468,9.1587,0.4445,-0.0695,-0.2344,38.0,43.05,20.44,-0.76,297.52,7.74,-17.94,2.0,31.637,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,18 / 36,1125,2020-09-27 05:39:19:960
3.4381,-1.3838,9.068,3.2363,-1.3468,9.1587,0.4445,-0.0695,-0.2344,38.0,43.05,20.44,-0.76,297.52,7.74,-17.94,2.0,31.637,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,18 / 36,1134,2020-09-27 05:39:19:969
3.4381,-1.3838,9.068,3.2363,-1.3468,9.1587,0.4445,-0.0695,-0.2344,38.0,43.05,20.44,-0.76,297.52,7.74,-17.94,2.0,31.637,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,18 / 36,1145,2020-09-27 05:39:19:980
3.4381,-1.3838,9.068,3.2363,-1.3468,9.1587,0.4445,-0.0695,-0.2344,38.0,43.05,20.44,-0.76,297.52,7.74,-17.94,2.0,31.637,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,18 / 36,1155,2020-09-27 05:39:19:990
3.4381,-1.3838,9.068,3.2363,-1.3468,9.1587,0.4445,-0.0695,-0.2344,38.0,43.05,20.44,-0.76,297.52,7.74,-17.94,2.0,31.637,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,18 / 36,1165,2020-09-27 05:39:20:000
3.4381,-1.3838,9.068,3.2363,-1.3468,9.1587,0.4445,-0.0695,-0.2344,38.0,43.05,20.44,-0.76,297.52,7.74,-17.94,2.0,31.637,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,18 / 36,1175,2020-09-27 05:39:20:010
3.4381,-1.3838,9.068,3.2363,-1.3468,9.1587,0.4445,-0.0695,-0.2344,38.0,43.05,20.44,-0.76,297.52,7.74,-17.94,2.0,31.637,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,18 / 36,1184,2020-09-27 05:39:20:019
3.4381,-1.3838,9.068,3.2363,-1.3468,9.1587,0.4445,-0.0695,-0.2344,38.0,43.05,20.44,-0.76,297.52,7.74,-17.94,2.0,31.637,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,18 / 36,1195,2020-09-27 05:39:20:030
3.8786,-1.5131,9.0393,3.2363,-1.3468,9.1587,0.4445,-0.0695,-0.2344,38.0,45.23,19.08,-2.51,295.26,7.89,-19.46,2.0,31.637,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,18 / 36,1205,2020-09-27 05:39:20:040
3.8786,-1.5131,9.0393,3.2363,-1.3468,9.1587,0.4445,-0.0695,-0.2344,38.0,45.23,19.08,-2.51,295.26,7.89,-19.46,2.0,31.637,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,18 / 36,1215,2020-09-27 05:39:20:050
3.8786,-1.5131,9.0393,3.2363,-1.3468,9.1587,0.4445,-0.0695,-0.2344,37.0,45.23,19.08,-2.51,295.26,7.89,-19.46,2.0,31.637,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,18 / 36,1225,2020-09-27 05:39:20:060
3.8786,-1.5131,9.0393,3.2363,-1.3468,9.1587,0.4445,-0.0695,-0.2344,37.0,45.23,19.08,-2.51,295.26,7.89,-19.46,2.0,31.637,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,18 / 36,1235,2020-09-27 05:39:20:070
3.8786,-1.5131,9.0393,3.2363,-1.3468,9.1587,0.4445,-0.0695,-0.2344,37.0,45.23,19.08,-2.51,295.26,7.89,-19.46,2.0,31.637,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,18 / 36,1245,2020-09-27 05:39:20:080
3.8786,-1.5131,9.0393,3.2363,-1.3468,9.1587,0.4445,-0.0695,-0.2344,37.0,45.23,19.08,-2.51,295.26,7.89,-19.46,2.0,31.637,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,18 / 36,1255,2020-09-27 05:39:20:090
3.8786,-1.5131,9.0393,3.2363,-1.3468,9.1587,0.4445,-0.0695,-0.2344,37.0,45.23,19.08,-2.51,295.26,7.89,-19.46,2.0,31.637,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,18 / 36,1266,2020-09-27 05:39:20:101
3.8786,-1.5131,9.0393,3.2363,-1.3468,9.1587,0.4445,-0.0695,-0.2344,37.0,45.23,19.08,-2.51,295.26,7.89,-19.46,2.0,31.637,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,18 / 36,1275,2020-09-27 05:39:20:110
3.8786,-1.5131,9.0393,3.6701,-1.3983,8.9858,0.63,-0.0153,-0.1399,37.0,45.23,19.08,-2.51,295.26,7.89,-19.46,2.0,31.637,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,18 / 36,1285,2020-09-27 05:39:20:120
3.8786,-1.5131,9.0393,3.6701,-1.3983,8.9858,0.63,-0.0153,-0.1399,37.0,45.23,19.08,-2.51,295.26,7.89,-19.46,2.0,31.637,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,18 / 36,1295,2020-09-27 05:39:20:130
3.8786,-1.5131,9.0393,3.6701,-1.3983,8.9858,0.63,-0.0153,-0.1399,37.0,45.23,19.08,-2.51,295.26,7.89,-19.46,2.0,31.637,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,18 / 36,1304,2020-09-27 05:39:20:139
3.8786,-1.5131,9.0393,3.6701,-1.3983,8.9858,0.63,-0.0153,-0.1399,37.0,45.23,19.08,-2.51,295.26,7.89,-19.46,2.0,31.637,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,18 / 36,1316,2020-09-27 05:39:20:151
4.5107,-1.4269,9.0489,3.6701,-1.3983,8.9858,0.63,-0.0153,-0.1399,37.0,45.23,19.08,-2.51,295.26,7.89,-19.46,2.0,31.637,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,18 / 36,1325,2020-09-27 05:39:20:160
4.5107,-1.4269,9.0489,3.6701,-1.3983,8.9858,0.63,-0.0153,-0.1399,37.0,45.23,19.08,-2.51,295.26,7.89,-19.46,2.0,31.637,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,18 / 36,1334,2020-09-27 05:39:20:169
4.5107,-1.4269,9.0489,3.6701,-1.3983,8.9858,0.63,-0.0153,-0.1399,37.0,45.23,19.08,-2.51,295.26,7.89,-19.46,2.0,31.637,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,18 / 36,1345,2020-09-27 05:39:20:180
4.5107,-1.4269,9.0489,3.6701,-1.3983,8.9858,0.63,-0.0153,-0.1399,37.0,45.85,18.97,-2.09,295.87,8.2,-22.22,2.0,31.637,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,18 / 36,1355,2020-09-27 05:39:20:190
4.5107,-1.4269,9.0489,3.6701,-1.3983,8.9858,0.63,-0.0153,-0.1399,37.0,45.85,18.97,-2.09,295.87,8.2,-22.22,2.0,31.637,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,18 / 36,1365,2020-09-27 05:39:20:200
4.5107,-1.4269,9.0489,3.6701,-1.3983,8.9858,0.63,-0.0153,-0.1399,37.0,45.85,18.97,-2.09,295.87,8.2,-22.22,2.0,31.637,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,18 / 36,1375,2020-09-27 05:39:20:210
4.5107,-1.4269,9.0489,3.6701,-1.3983,8.9858,0.63,-0.0153,-0.1399,37.0,45.85,18.97,-2.09,295.87,8.2,-22.22,2.0,31.637,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,18 / 36,1385,2020-09-27 05:39:20:220
4.5107,-1.4269,9.0489,3.9138,-1.4289,8.8775,0.3493,-0.0751,-0.2274,37.0,45.85,18.97,-2.09,295.87,8.2,-22.22,2.0,31.637,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,18 / 36,1395,2020-09-27 05:39:20:230
4.5107,-1.4269,9.0489,3.9138,-1.4289,8.8775,0.3493,-0.0751,-0.2274,37.0,45.85,18.97,-2.09,295.87,8.2,-22.22,2.0,31.637,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,18 / 36,1404,2020-09-27 05:39:20:239
4.5107,-1.4269,9.0489,3.9138,-1.4289,8.8775,0.3493,-0.0751,-0.2274,37.0,45.85,18.97,-2.09,295.87,8.2,-22.22,2.0,31.637,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,18 / 36,1415,2020-09-27 05:39:20:250
4.5107,-1.4269,9.0489,3.9138,-1.4289,8.8775,0.3493,-0.0751,-0.2274,37.0,45.85,18.97,-2.09,295.87,8.2,-22.22,2.0,31.683,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,18 / 36,1425,2020-09-27 05:39:20:260
4.5107,-1.4269,9.0489,3.9138,-1.4289,8.8775,0.3493,-0.0751,-0.2274,37.0,45.85,18.97,-2.09,295.87,8.2,-22.22,2.0,31.683,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,18 / 36,1435,2020-09-27 05:39:20:270
4.5107,-1.4269,9.0489,3.9138,-1.4289,8.8775,0.3493,-0.0751,-0.2274,37.0,45.85,18.97,-2.09,295.87,8.2,-22.22,2.0,31.683,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,18 / 36,1445,2020-09-27 05:39:20:280
4.5825,-1.5083,8.5461,3.9138,-1.4289,8.8775,0.3493,-0.0751,-0.2274,37.0,45.85,18.97,-2.09,295.87,8.2,-22.22,2.0,31.683,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,18 / 36,1455,2020-09-27 05:39:20:290
4.5825,-1.5083,8.5461,3.9138,-1.4289,8.8775,0.3493,-0.0751,-0.2274,37.0,45.85,18.97,-2.09,295.87,8.2,-22.22,2.0,31.683,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,18 / 36,1465,2020-09-27 05:39:20:300
4.5825,-1.5083,8.5461,3.9138,-1.4289,8.8775,0.3493,-0.0751,-0.2274,37.0,46.65,16.37,-3.32,292.36,8.38,-23.79,2.0,31.683,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,18 / 36,1475,2020-09-27 05:39:20:310
4.5825,-1.5083,8.5461,3.9138,-1.4289,8.8775,0.3493,-0.0751,-0.2274,34.0,46.65,16.37,-3.32,292.36,8.38,-23.79,2.0,31.683,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,18 / 36,1485,2020-09-27 05:39:20:320
4.5825,-1.5083,8.5461,3.9138,-1.4289,8.8775,0.3493,-0.0751,-0.2274,34.0,46.65,16.37,-3.32,292.36,8.38,-23.79,2.0,31.683,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,18 / 36,1495,2020-09-27 05:39:20:330
4.5825,-1.5083,8.5461,3.9138,-1.4289,8.8775,0.3493,-0.0751,-0.2274,34.0,46.65,16.37,-3.32,292.36,8.38,-23.79,2.0,31.683,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,18 / 36,1505,2020-09-27 05:39:20:340
4.5825,-1.5083,8.5461,3.9138,-1.4289,8.8775,0.3493,-0.0751,-0.2274,34.0,46.65,16.37,-3.32,292.36,8.38,-23.79,2.0,31.683,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,18 / 36,1524,2020-09-27 05:39:20:359
4.5825,-1.5083,8.5461,3.9138,-1.4289,8.8775,0.3493,-0.0751,-0.2274,34.0,46.65,16.37,-3.32,292.36,8.38,-23.79,2.0,31.683,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,18 / 36,1527,2020-09-27 05:39:20:362
4.5825,-1.5083,8.5461,3.9138,-1.4289,8.8775,0.3493,-0.0751,-0.2274,34.0,46.65,16.37,-3.32,292.36,8.38,-23.79,2.0,31.683,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,18 / 36,1535,2020-09-27 05:39:20:370
4.5825,-1.5083,8.5461,3.9138,-1.4289,8.8775,0.3493,-0.0751,-0.2274,34.0,46.65,16.37,-3.32,292.36,8.38,-23.79,2.0,31.683,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,18 / 36,1545,2020-09-27 05:39:20:380
4.4245,-1.4988,9.0106,4.1284,-1.4452,8.7771,0.2042,-0.0396,-0.1198,34.0,46.65,16.37,-3.32,292.36,8.38,-23.79,2.0,31.683,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,18 / 36,1557,2020-09-27 05:39:20:392
4.4245,-1.4988,9.0106,4.1284,-1.4452,8.7771,0.2042,-0.0396,-0.1198,34.0,46.65,16.37,-3.32,292.36,8.38,-23.79,2.0,31.683,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,18 / 36,1567,2020-09-27 05:39:20:402
4.4245,-1.4988,9.0106,4.1284,-1.4452,8.7771,0.2042,-0.0396,-0.1198,34.0,46.65,16.37,-3.32,292.36,8.38,-23.79,2.0,31.683,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,18 / 36,1575,2020-09-27 05:39:20:410
4.4245,-1.4988,9.0106,4.1284,-1.4452,8.7771,0.2042,-0.0396,-0.1198,34.0,46.65,16.37,-3.32,292.36,8.38,-23.79,2.0,31.683,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,18 / 36,1585,2020-09-27 05:39:20:420
4.4245,-1.4988,9.0106,4.1284,-1.4452,8.7771,0.2042,-0.0396,-0.1198,34.0,46.65,16.37,-3.32,292.36,8.38,-23.79,2.0,31.683,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,18 / 36,1594,2020-09-27 05:39:20:429
4.4245,-1.4988,9.0106,4.1284,-1.4452,8.7771,0.2042,-0.0396,-0.1198,34.0,46.65,16.37,-3.32,292.36,8.38,-23.79,2.0,31.683,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,18 / 36,1605,2020-09-27 05:39:20:440
4.4245,-1.4988,9.0106,4.1284,-1.4452,8.7771,0.2042,-0.0396,-0.1198,34.0,46.65,16.37,-3.32,292.36,8.38,-23.79,2.0,31.683,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,18 / 36,1615,2020-09-27 05:39:20:450
4.4245,-1.4988,9.0106,4.1284,-1.4452,8.7771,0.2042,-0.0396,-0.1198,34.0,46.65,16.37,-3.32,292.36,8.38,-23.79,2.0,31.683,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,18 / 36,1625,2020-09-27 05:39:20:460
4.4676,-1.3886,8.5557,4.1284,-1.4452,8.7771,0.2042,-0.0396,-0.1198,34.0,48.08,15.46,-4.46,290.99,8.47,-25.19,2.0,31.683,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,18 / 36,1635,2020-09-27 05:39:20:470
4.4676,-1.3886,8.5557,4.1284,-1.4452,8.7771,0.2042,-0.0396,-0.1198,34.0,48.08,15.46,-4.46,290.99,8.47,-25.19,2.0,31.683,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,18 / 36,1645,2020-09-27 05:39:20:480
4.4676,-1.3886,8.5557,4.1284,-1.4452,8.7771,0.2042,-0.0396,-0.1198,34.0,48.08,15.46,-4.46,290.99,8.47,-25.19,2.0,31.683,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,18 / 36,1654,2020-09-27 05:39:20:489
4.4676,-1.3886,8.5557,4.1284,-1.4452,8.7771,0.2042,-0.0396,-0.1198,34.0,48.08,15.46,-4.46,290.99,8.47,-25.19,2.0,31.683,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,18 / 36,1669,2020-09-27 05:39:20:504
4.4676,-1.3886,8.5557,4.1284,-1.4452,8.7771,0.2042,-0.0396,-0.1198,34.0,48.08,15.46,-4.46,290.99,8.47,-25.19,2.0,31.683,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,18 / 36,1675,2020-09-27 05:39:20:510
4.4676,-1.3886,8.5557,4.3144,-1.3728,8.699,0.4029,0.1254,-0.291,34.0,48.08,15.46,-4.46,290.99,8.47,-25.19,2.0,31.683,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,18 / 36,1711,2020-09-27 05:39:20:546
4.4676,-1.3886,8.5557,4.3144,-1.3728,8.699,0.4029,0.1254,-0.291,34.0,48.08,15.46,-4.46,290.99,8.47,-25.19,2.0,31.683,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,18 / 36,1712,2020-09-27 05:39:20:547
4.4676,-1.3886,8.5557,4.3144,-1.3728,8.699,0.4029,0.1254,-0.291,34.0,48.08,15.46,-4.46,290.99,8.47,-25.19,2.0,31.683,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,18 / 36,1774,2020-09-27 05:39:20:609
4.4676,-1.3886,8.5557,4.3144,-1.3728,8.699,0.4029,0.1254,-0.291,34.0,48.08,15.46,-4.46,290.99,8.47,-25.19,2.0,31.683,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,18 / 36,1775,2020-09-27 05:39:20:610
4.4676,-1.3886,8.5557,4.3144,-1.3728,8.699,0.4029,0.1254,-0.291,34.0,48.08,15.46,-4.46,290.99,8.47,-25.19,2.0,31.683,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,18 / 36,1775,2020-09-27 05:39:20:610
4.4676,-1.3886,8.5557,4.3144,-1.3728,8.699,0.4029,0.1254,-0.291,34.0,48.08,15.46,-4.46,290.99,8.47,-25.19,2.0,31.683,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,18 / 36,1776,2020-09-27 05:39:20:611
4.4676,-1.3886,8.5557,4.3144,-1.3728,8.699,0.4029,0.1254,-0.291,34.0,48.08,15.46,-4.46,290.99,8.47,-25.19,2.0,31.683,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,18 / 36,1801,2020-09-27 05:39:20:636
4.4676,-1.3886,8.5557,4.3144,-1.3728,8.699,0.4029,0.1254,-0.291,34.0,48.08,15.46,-4.46,290.99,8.47,-25.19,2.0,31.683,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,18 / 36,1802,2020-09-27 05:39:20:637
4.4676,-1.3886,8.5557,4.3144,-1.3728,8.699,0.4029,0.1254,-0.291,34.0,48.08,15.46,-4.46,290.99,8.47,-25.19,2.0,31.683,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,18 / 36,1802,2020-09-27 05:39:20:637
4.4676,-1.3886,8.5557,4.3144,-1.3728,8.699,0.4029,0.1254,-0.291,34.0,48.08,15.46,-4.46,290.99,8.47,-25.19,2.0,31.683,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,18 / 36,1802,2020-09-27 05:39:20:637
4.4676,-1.3886,8.5557,4.3144,-1.3728,8.699,0.4029,0.1254,-0.291,34.0,48.08,15.46,-4.46,290.99,8.47,-25.19,2.0,31.683,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,18 / 36,1803,2020-09-27 05:39:20:638
4.4676,-1.3886,8.5557,4.3144,-1.3728,8.699,0.4029,0.1254,-0.291,34.0,48.08,15.46,-4.46,290.99,8.47,-25.19,2.0,31.683,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,18 / 36,1804,2020-09-27 05:39:20:639
4.4676,-1.3886,8.5557,4.3144,-1.3728,8.699,0.4029,0.1254,-0.291,34.0,48.08,15.46,-4.46,290.99,8.47,-25.19,2.0,31.683,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,18 / 36,1804,2020-09-27 05:39:20:639
4.4676,-1.3886,8.5557,4.3144,-1.3728,8.699,0.4029,0.1254,-0.291,34.0,48.08,15.46,-4.46,290.99,8.47,-25.19,2.0,31.683,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,18 / 36,1854,2020-09-27 05:39:20:689
4.4676,-1.3886,8.5557,4.3144,-1.3728,8.699,0.4029,0.1254,-0.291,34.0,48.08,15.46,-4.46,290.99,8.47,-25.19,2.0,31.683,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,18 / 36,1859,2020-09-27 05:39:20:694
4.4676,-1.3886,8.5557,4.3144,-1.3728,8.699,0.4029,0.1254,-0.291,34.0,48.08,15.46,-4.46,290.99,8.47,-25.19,2.0,31.683,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,18 / 36,1860,2020-09-27 05:39:20:695
4.4676,-1.3886,8.5557,4.3144,-1.3728,8.699,0.4029,0.1254,-0.291,34.0,48.08,15.46,-4.46,290.99,8.47,-25.19,2.0,31.683,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,18 / 36,1860,2020-09-27 05:39:20:695
4.4676,-1.3886,8.5557,4.3144,-1.3728,8.699,0.4029,0.1254,-0.291,34.0,48.08,15.46,-4.46,290.99,8.47,-25.19,2.0,31.683,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,18 / 36,1861,2020-09-27 05:39:20:696
4.4676,-1.3886,8.5557,4.3144,-1.3728,8.699,0.4029,0.1254,-0.291,34.0,48.08,15.46,-4.46,290.99,8.47,-25.19,2.0,31.683,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,18 / 36,1877,2020-09-27 05:39:20:712
4.4676,-1.3886,8.5557,4.3144,-1.3728,8.699,0.4029,0.1254,-0.291,34.0,48.08,15.46,-4.46,290.99,8.47,-25.19,2.0,31.683,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,18 / 36,1878,2020-09-27 05:39:20:713
4.4676,-1.3886,8.5557,4.3144,-1.3728,8.699,0.4029,0.1254,-0.291,34.0,48.08,15.46,-4.46,290.99,8.47,-25.19,2.0,31.683,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,18 / 36,1885,2020-09-27 05:39:20:720
4.4676,-1.3886,8.5557,4.3144,-1.3728,8.699,0.4029,0.1254,-0.291,34.0,48.08,15.46,-4.46,290.99,8.47,-25.19,2.0,31.683,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,18 / 36,1896,2020-09-27 05:39:20:731
4.4676,-1.3886,8.5557,4.3144,-1.3728,8.699,0.4029,0.1254,-0.291,34.0,48.08,15.46,-4.46,290.99,8.47,-25.19,2.0,31.683,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,18 / 36,1905,2020-09-27 05:39:20:740
4.4676,-1.3886,8.5557,4.3144,-1.3728,8.699,0.4029,0.1254,-0.291,34.0,48.08,15.46,-4.46,290.99,8.47,-25.19,2.0,31.683,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,18 / 36,1915,2020-09-27 05:39:20:750
4.4676,-1.3886,8.5557,4.3144,-1.3728,8.699,0.4029,0.1254,-0.291,34.0,48.08,15.46,-4.46,290.99,8.47,-25.19,2.0,31.683,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,18 / 36,1927,2020-09-27 05:39:20:762
4.4676,-1.3886,8.5557,4.3144,-1.3728,8.699,0.4029,0.1254,-0.291,34.0,48.08,15.46,-4.46,290.99,8.47,-25.19,2.0,31.683,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,18 / 36,1937,2020-09-27 05:39:20:772
4.4676,-1.3886,8.5557,4.3144,-1.3728,8.699,0.4029,0.1254,-0.291,34.0,48.08,15.46,-4.46,290.99,8.47,-25.19,2.0,31.683,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,18 / 36,1948,2020-09-27 05:39:20:783
4.4676,-1.3886,8.5557,4.3144,-1.3728,8.699,0.4029,0.1254,-0.291,34.0,48.08,15.46,-4.46,290.99,8.47,-25.19,2.0,31.683,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,18 / 36,1955,2020-09-27 05:39:20:790
4.4676,-1.3886,8.5557,4.3144,-1.3728,8.699,0.4029,0.1254,-0.291,34.0,48.08,15.46,-4.46,290.99,8.47,-25.19,2.0,31.683,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,18 / 36,1964,2020-09-27 05:39:20:799
4.4676,-1.3886,8.5557,4.3144,-1.3728,8.699,0.4029,0.1254,-0.291,34.0,48.08,15.46,-4.46,290.99,8.47,-25.19,2.0,31.683,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,18 / 36,1975,2020-09-27 05:39:20:810
4.4676,-1.3886,8.5557,4.3144,-1.3728,8.699,0.4029,0.1254,-0.291,34.0,48.08,15.46,-4.46,290.99,8.47,-25.19,2.0,31.683,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,18 / 36,1985,2020-09-27 05:39:20:820
4.4676,-1.3886,8.5557,4.3144,-1.3728,8.699,0.4029,0.1254,-0.291,34.0,48.08,15.46,-4.46,290.99,8.47,-25.19,2.0,31.683,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,18 / 36,1995,2020-09-27 05:39:20:830
4.4676,-1.3886,8.5557,4.3144,-1.3728,8.699,0.4029,0.1254,-0.291,34.0,48.08,15.46,-4.46,290.99,8.47,-25.19,2.0,31.683,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,18 / 36,2005,2020-09-27 05:39:20:840
4.4676,-1.3886,8.5557,4.3144,-1.3728,8.699,0.4029,0.1254,-0.291,34.0,48.08,15.46,-4.46,290.99,8.47,-25.19,2.0,31.683,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,18 / 36,2015,2020-09-27 05:39:20:850
4.4676,-1.3886,8.5557,4.3144,-1.3728,8.699,0.4029,0.1254,-0.291,34.0,48.08,15.46,-4.46,290.99,8.47,-25.19,2.0,31.683,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,18 / 36,2025,2020-09-27 05:39:20:860
